,clean_text,Party,Textblob_Sentiments,Emotions
723,"it’s clear that cpp just spends so much more money ensuring they outreach to the public. they’ve gone door to door, offered rides to pollling station, huge signs, and the mpp in my area keeps ending up as a youtube ad for me. liberals and ndp aren’t doing half of that.",liberals,0.1666666666666667,Positive
724,i just hope that the liberals and ndp learn from this election…,liberals,0.0,Neutral
725,when the liberals lose they will call for election reform with the ndp. and probably blame the russians. #ontariovotes #ontarioelection #onpoli #elections2022,liberals,0.0,Neutral
726,proudly voted today because the liberals and ndp are absolutely unhinged in our province. not the biggest ford fan but this is the only choice. #ontariovotes,liberals,0.3333333333333333,Positive
727,i do wonder how many liberal voters would go conservative if the liberals and ndp united.,liberals,0.5,Positive
728,"ndp and liberals should have kept the focus on what ford did wrong. rather than going after each other. del duca made a point during the debate, everytime andrea went after him/libs, ford would smile. they should have ran separately but both focused on fords failings. #onpoli",liberals,-0.1083333333333333,Negative
729,"prediction: doug ford wins a majority, horwath steps down as ndp leaders, liberals clinch second place and maybe del duca clings on? this is like, the coldest take ever though. anyone in ontario right now can tell you that it’s inevitable. anyway. off to vote!",liberals,0.08603174603174601,Positive
730,my prediction for tonight's election in ontario. the progressive conservatives will likely cruise to victory with a second majority government. the liberals will moderately rebound from 2018 and the ndp will lose a lot of seats. pc 79 ndp 24 liberal 20 green 1,liberals,-0.05,Negative
731,"if doug ford still manages to win this election with not one, but two crazy far right parties splitting the right wing vote…maybe the liberals, ndp and greens need to figure out where they went wrong. like…uninspiring messaging/leadership? #ontariovotes #ontarioelection",liberals,0.06190476190476191,Positive
732,all i can think about is how something like 35-40% of the province leans conservative and the other 60% cannot figure out how to work together. people should be absolutely screaming at the ndp and liberals for their lack of humility.,liberals,0.03750000000000001,Positive
733,"has ndp ever had a premier, mayor, prime minister? it is between liberals and pc usually",liberals,-0.25,Negative
734,liberals don’t get party status. ndp takes sault ste marie and chatham kent,liberals,0.0,Neutral
735,"by having the ndp and liberals separate allows them to win voters who'd overwin vote conservative. i hate america's 2 party system with a passion,as a leftist there is no major party which represents my values so i have to fight to the death for control of the democratic party",liberals,-0.0203125,Negative
736,"if ontario releects a russian compromised premier, the man whose incompetence let so many seniors die needlessly, it is not the liberals and the ndp who need to do some soul searching. it is the voters. #onpoli",liberals,0.25,Positive
737,actually i am going to disagree with you on the vote splitting argument cause if the ndp and liberals merged there is no way rural bc and northern ontario would vote for them over the conservatives. also progressives might just flock to the greens in spite.,other_election_topics,0.0,Neutral
738,whoever the fuck is running for ndp and liberals in my district sucks ass bc ion even know their names,liberals,-0.35,Negative
739,you do realize that ndp and liberals push the exact same education policy?,liberals,0.125,Positive
740,"i am sorry synth but your kidding yourself if you seriously think the democrats here in the us are to the left of the ndp and liberals. we spend trillions on our military but were constantly told ""how we gona pay for it"" when it something that would actually benefit normal people",liberals,-0.1119047619047619,Negative
741,i am also against the merger – but from the center. i utterly dislike horwath's ndp and i think the liberals should seek to establish themselves as the official opposition and then take on del duca and win swing voters back. but the ondp should be kept out of gov't at any cost.,liberals,0.175,Positive
742,"it is not their egos. horwath has a visceral hate for the liberals so there is no working there. and yes, horwath should have stepped down after losing the last 3 elections. the ndp is unelectable with her.",liberals,-0.3185185185185185,Negative
743,liberals and ndp,liberals,0.0,Neutral
744,"and to offset the $15 i paid i am going to donate at least $20 to the liberals, ndp and greens.",liberals,-0.3,Negative
745,the ndp and the liberals got to start picking better candidates nobody trusts andrea and deluca is out of touch,liberals,0.5,Positive
746,my popular vote prediction if the liberals and ndp merged into one big party: pc: 42% lib/ndp: 41% green: 12% nbp: 4% top: 1%,ndp,0.225,Positive
747,"the embarrassing failures of del duca and horwath the liberals and ndp have offered spectacularly weak opposition in ontario sabrina maddeaux the heir of kathleen wynne, whoever it is, can never win",liberals,-0.3875,Negative
748,and listening to liberals bloviate about it being the ndp's fault because everyone did not hold their nose again and vote for them. meanwhile ford gets reelected because of past liberal voters voting con.,liberals,-0.25,Negative
749,"the embarrassing failures of del duca and horwath the liberals and ndp have offered spectacularly weak opposition in ontario sabrina maddeaux the heir of kathleen wynne, whoever it is, can never win",liberals,-0.3875,Negative
750,and a vote for ndp or the liberals will force us back to masks. they will force vaccination on our kids to attend school in september. that alone made me go towards ford.,liberals,0.0,Neutral
